recall_id,clause_id,clause_text,rephrased_text
611641c6583d8bab5012dee0,1,"In my neighbourhood growing up,","Growing up in my area,"
611641c6583d8bab5012dee0,2,"Mrs was the neighbourhood cat lady,","Mrs. was known as the local cat enthusiast,"
611641c6583d8bab5012dee0,3,she had 20 cats,"harboring 20 felines,"
611641c6583d8bab5012dee0,4,or at least had provided homes for them.,"or at the very least, she had taken them in."
611641c6583d8bab5012dee0,5,"Her grandson tried to befriend me,","Her grandson attempted to make friends with me,"
611641c6583d8bab5012dee0,6,"his manners were awful,","but his etiquette was deplorable,"
611641c6583d8bab5012dee0,7,good gracious his manners were awful.,"truly, his etiquette was deplorable."
611641c6583d8bab5012dee0,8,"One day, she came to find me in my treehouse","One afternoon, she sought me out in my tree fort"
611641c6583d8bab5012dee0,9,to see if i knew where her grandson was.,inquiring if I had any clue about her grandson's whereabouts.
611641c6583d8bab5012dee0,10,I said come with me to find him,I suggested she join me in the search for him
611641c6583d8bab5012dee0,11,and if we don't find him then you can call the police.,"and proposed that if we couldn't locate him, then she could alert the authorities."
611641c6583d8bab5012dee0,12,"We went to where his baseball cap was found,","We searched the location where his cap had been discovered,"
611641c6583d8bab5012dee0,13,"but he wasn't there,","yet he was nowhere to be seen,"
611641c6583d8bab5012dee0,14,but when we returned he was sat on a branch on the treehouse.,"however, upon our return, he was perched on a limb near the tree fort."
611641c6583d8bab5012dee0,15,The policeman told me to keep a low profile in future,The officer advised me to avoid drawing attention in the future
611641c6583d8bab5012dee0,16,as she had a habit of doing things this likes this,"since she was prone to causing such disturbances,"
611641c6583d8bab5012dee0,17,so i did keep a low profile in the future.,and so I remained inconspicuous thereafter.
6116c9e9f3490c79002fda6e,1,"When growing up,","During her childhood,"
6116c9e9f3490c79002fda6e,2,she was a tomboy.,she often behaved like a tomboy.
6116c9e9f3490c79002fda6e,3,Mrs. Baker was the local cat lady,The neighborhood knew Mrs. Baker as the cat woman
6116c9e9f3490c79002fda6e,4,with 20 or so cats.,who cared for roughly 20 cats.
6116c9e9f3490c79002fda6e,5,Mrs. Baker had a boy living with her,A young boy resided with Mrs. Baker
6116c9e9f3490c79002fda6e,6,"who liked the author,","who took a liking to the narrator,"
6116c9e9f3490c79002fda6e,7,but she didn't catch on.,yet she remained oblivious.
6116c9e9f3490c79002fda6e,8,He had very poor manners.,His etiquette was notably lacking.
6116c9e9f3490c79002fda6e,9,One day he threatened to run away,He once made a threat to leave
6116c9e9f3490c79002fda6e,10,because Mrs. Baker nagged him constantly.,due to Mrs. Baker's relentless scolding.
6116c9e9f3490c79002fda6e,11,"Mrs. Baker came to the author about it,","Concerned, Mrs. Baker approached the narrator for advice,"
6116c9e9f3490c79002fda6e,12,"and the author talked her down,","and the narrator managed to calm her,"
6116c9e9f3490c79002fda6e,13,suggesting they go look for him,proposing that they search for him
6116c9e9f3490c79002fda6e,14,and call the police if needed.,and notify the authorities if it came to that.
6116c9e9f3490c79002fda6e,15,"they found his baseball cap,","They discovered his baseball hat,"
6116c9e9f3490c79002fda6e,16,but no other traces.,but nothing else of him.
6116c9e9f3490c79002fda6e,17,Later they found him in a treehouse,"Eventually, they located him in a tree fort"
6116c9e9f3490c79002fda6e,18,reading a comic-,engrossed in a comic book—
6116c9e9f3490c79002fda6e,19,he hadn't run away.,he hadn't actually left.
6116c9e9f3490c79002fda6e,20,"The sheriff, Dawson, suggested that the author lie low",Sheriff Dawson advised the narrator to keep a low profile
6116c9e9f3490c79002fda6e,21,because Mrs. Baker never forgets once she gets someone into her head.,since Mrs. Baker always remembered those she fixated on.
6116c9e9f3490c79002fda6e,22,So the author laid low.,"Thus, the narrator stayed out of sight."
6116c9e9f3490c79002fda6e,23,this was the second time.,It was the second occurrence.
613e06f990c5f6002d238d17,1,"In the neighbourhood where I grew up,","Within the community of my childhood,"
613e06f990c5f6002d238d17,2,Mrs Baker was the cat lady.,Mrs Baker was known as the woman with many cats.
613e06f990c5f6002d238d17,3,She had at least twenty.,She owned no fewer than twenty.
613e06f990c5f6002d238d17,4,She had a grandson who was a tomboy.,Her grandson was quite the rough-and-tumble kid.
613e06f990c5f6002d238d17,5,I didn't take to him much.,I wasn't particularly fond of him.
613e06f990c5f6002d238d17,6,Then he ran away,"Eventually, he disappeared"
613e06f990c5f6002d238d17,7,and she came and found me in my treehouse.,and she located me in my arboreal hideout.
613e06f990c5f6002d238d17,8,Big old tabby cat in tow.,She brought along a hefty striped cat.
613e06f990c5f6002d238d17,9,The policeman said she doesn't forget.,The officer mentioned she has a good memory.
613e06f990c5f6002d238d17,10,"Then we found the boy,","When we located the child,"
613e06f990c5f6002d238d17,11,he hadn't run away.,it turned out he hadn't actually gone missing.
627966f3451caac7a46ca880,1,It was really confusing,The situation was quite perplexing
627966f3451caac7a46ca880,2,someone's grandma liked cats,a certain grandmother was fond of felines
627966f3451caac7a46ca880,3,and went to a treehouse,and made her way to a treehouse
627966f3451caac7a46ca880,4,to persuade the narrator to come down.,in an attempt to coax the storyteller to descend.
627966f3451caac7a46ca880,5,The grandson was rude,The grandchild behaved impolitely
627966f3451caac7a46ca880,6,to the narrator.,towards the storyteller.
62a0b26aea67b76bd50c8ea5,1,When I was growing up there was a crazy old cat lady named Mrs. Baker.,"During my childhood, there lived an eccentric woman known as Mrs. Baker who was fond of cats."
62a0b26aea67b76bd50c8ea5,2,"She must have adopted 20 or so cats,","It seemed she had taken in at least twenty felines,"
62a0b26aea67b76bd50c8ea5,3,and rehomed even more.,and found new homes for even more.
62a0b26aea67b76bd50c8ea5,4,"She was always trying to get me with her grandson,","She persistently attempted to pair me up with her grandson,"
62a0b26aea67b76bd50c8ea5,5,who had really bad manners.,a boy notorious for his poor etiquette.
62a0b26aea67b76bd50c8ea5,6,"He would always act as if he expected me to go with him,","He behaved as though he expected my company as a given,"
62a0b26aea67b76bd50c8ea5,7,but boy his manners were so bad.,yet his etiquette was notably lacking.
62a0b26aea67b76bd50c8ea5,8,"One day he said he was going to run away from home because I turned him down,","Once he declared his intention to flee his home because I rejected him,"
62a0b26aea67b76bd50c8ea5,9,and his grandma came to my treehouse with a tabby cat in tow,and his grandmother arrived at my treehouse with a striped cat accompanying her
62a0b26aea67b76bd50c8ea5,10,and said I had better go find him.,insisting that I should go search for him.
62a0b26aea67b76bd50c8ea5,11,I searched for hours,"I spent several hours looking,"
62a0b26aea67b76bd50c8ea5,12,"but couldn't find a trace of him other than his baseball cap,","yet I discovered nothing of him except for his baseball hat,"
62a0b26aea67b76bd50c8ea5,13,so I told Mrs. Baker she had better call the police.,leading me to suggest to Mrs. Baker that it was time to involve the authorities.
62a0b26aea67b76bd50c8ea5,14,"As we were on our way back home there he was, in the treehouse with a comic book.","While we were heading back, there he sat in the treehouse, engrossed in a graphic novel."
62a0b26aea67b76bd50c8ea5,15,He hadn't ran away from home at all.,He hadn't actually fled his residence.
62a0b26aea67b76bd50c8ea5,16,"It seemed like everything was fine in the end,","It appeared as though all was well ultimately,"
62a0b26aea67b76bd50c8ea5,17,but then the local sheriff Officer Blake came over,"until the town's sheriff, Officer Blake, paid a visit"
62a0b26aea67b76bd50c8ea5,18,and told me that I had better lay low and stay out of sight,and warned me it would be wise to keep a low profile and remain unseen
62a0b26aea67b76bd50c8ea5,19,because that woman never forgot a thing when she set her mind on something.,given that the lady never let go of anything once she was fixated on it.
62a0b26aea67b76bd50c8ea5,20,"So that's what I did,","And so, that's precisely what I did;"
62a0b26aea67b76bd50c8ea5,21,I laid low and stayed out of sight.,I kept a low profile and stayed out of the public eye.
62a0b26aea67b76bd50c8ea5,22,That was the second time.,That incident marked the second occasion.
62e968ffd7078370fb3ce83a,1,Neighbour called Mrs Baker,Neighbor known as Mrs. Baker
62e968ffd7078370fb3ce83a,2,resident cat lady,local feline enthusiast
62e968ffd7078370fb3ce83a,3,"had twenty something cats,","possessed over twenty cats,"
62e968ffd7078370fb3ce83a,4,had a grandson,boasted a grandson
62e968ffd7078370fb3ce83a,5,who she thought might be interested in me.,whom she believed might take an interest in me.
62e968ffd7078370fb3ce83a,6,but i wasn't interested.,"however, I had no such interest."
62e968ffd7078370fb3ce83a,7,She Came to the tree house,She approached the treehouse
62e968ffd7078370fb3ce83a,8,"looking for him,","in search of him,"
62e968ffd7078370fb3ce83a,9,"big fat grey tabby cat in tow,","accompanied by a hefty grey-striped tabby,"
62e968ffd7078370fb3ce83a,10,thought he'd run away.,convinced he had escaped.
62e968ffd7078370fb3ce83a,11,"We couldn't find him,","We were unable to locate him,"
62e968ffd7078370fb3ce83a,12,"then found a baseball cap,","eventually stumbled upon a baseball cap,"
62e968ffd7078370fb3ce83a,13,then found him down by the mill-,and ultimately discovered him near the mill—
62e968ffd7078370fb3ce83a,14,he hadn't run away,"he hadn't fled,"
62e968ffd7078370fb3ce83a,15,but he was sitting in a tree reading -,"instead, he was perched in a tree engrossed in a book -"
62e968ffd7078370fb3ce83a,16,he told me that he needed to get away from her nagging,he confessed he sought refuge from her constant badgering
62e968ffd7078370fb3ce83a,17,about us getting together.,regarding the prospect of us uniting.
62e968ffd7078370fb3ce83a,18,Then the police came,"Subsequently, the police arrived"
62e968ffd7078370fb3ce83a,19,and told me that she never forgets anything.,and informed me that she has an impeccable memory.
62e968ffd7078370fb3ce83a,20,That's the second time.,This marks the second occurrence.
6384dc38e643fa0fbcf9ad0d,1,"A tomboyish girl knew an old woman,","A girl with tomboy tendencies was acquainted with an elderly lady,"
6384dc38e643fa0fbcf9ad0d,2,"Mrs Baker,","known as Mrs Baker,"
6384dc38e643fa0fbcf9ad0d,3,"who had named twenty or so cats,","who had given names to roughly twenty cats,"
6384dc38e643fa0fbcf9ad0d,4,one of which was a big tabby,among them a sizable striped cat
6384dc38e643fa0fbcf9ad0d,5,that used to follow her around.,that consistently shadowed her.
6384dc38e643fa0fbcf9ad0d,6,Mrs Baker had a grandson,This Mrs Baker had a young grandson
6384dc38e643fa0fbcf9ad0d,7,who was charming enough,"who possessed a certain charm,"
6384dc38e643fa0fbcf9ad0d,8,but had incredibly poor manners.,yet exhibited extremely bad etiquette.
6384dc38e643fa0fbcf9ad0d,9,"One day, Mrs Baker found a note","On a particular occasion, Mrs Baker discovered a message"
6384dc38e643fa0fbcf9ad0d,10,saying her grandson was running away,indicating her grandson had intentions of leaving home
6384dc38e643fa0fbcf9ad0d,11,but ended up just sitting in a tree,"but merely ended up perched in a tree,"
6384dc38e643fa0fbcf9ad0d,12,on a branch,"settled on a limb,"
6384dc38e643fa0fbcf9ad0d,13,reading a comic.,engrossed in a graphic novel.
6384dc38e643fa0fbcf9ad0d,14,They found his baseball cap by the old mill.,His baseball hat was located near the ancient mill.
6384dc38e643fa0fbcf9ad0d,15,"The narrator explained that in order to find Baker's grandson,","The storyteller suggested that to locate Mrs Baker's grandson,"
6384dc38e643fa0fbcf9ad0d,16,"she ought to retrace her steps,","she should backtrack her movements,"
6384dc38e643fa0fbcf9ad0d,17,then call the police.,and then contact the authorities.
6384dc38e643fa0fbcf9ad0d,18,"After finding the grandson,","Upon locating the young boy,"
6384dc38e643fa0fbcf9ad0d,19,Officer Dawson told the narrator to lay low.,Officer Dawson advised the storyteller to keep a low profile.
63d13efb60b6ba4c433bad7d,1,Mrs baker was the cat lady down the street.,"Mrs. Baker, known as the neighborhood's cat woman, lived down the road."
63d13efb60b6ba4c433bad7d,2,She had a grandson who was a tomboy.,"Her grandson, who exhibited tomboyish tendencies, was part of her family."
63d13efb60b6ba4c433bad7d,3,One day Mrs Baker lost her cat which was a tabby.,"On a certain occasion, Mrs. Baker misplaced her tabby cat."
63d13efb60b6ba4c433bad7d,4,We tried to find it.,We made an effort to locate the missing feline.
63d13efb60b6ba4c433bad7d,5,But we couldn't.,"However, our search was unsuccessful."
63e51cdb4193829cb19b2ebf,1,About a woman,Concerning a lady
63e51cdb4193829cb19b2ebf,2,who tried to get close,who attempted to draw near
63e51cdb4193829cb19b2ebf,3,and approach a guy,and move toward a man
63e51cdb4193829cb19b2ebf,4,"in the neighborhood,","within the local area,"
63e51cdb4193829cb19b2ebf,5,but was said,it was claimed
63e51cdb4193829cb19b2ebf,6,that she never forget things easily.,that she rarely let go of memories.
64147bd031fe8ffa29c456ed,1,"In a girl's town,","Within a young woman's village,"
64147bd031fe8ffa29c456ed,2,there was a cat lady,a woman known for sheltering felines resided
64147bd031fe8ffa29c456ed,3,who adopted or rehomed at least 20 cats.,who either adopted or found new homes for no fewer than 20 felines.
64147bd031fe8ffa29c456ed,4,The cat lady had a grandson,This woman dedicated to cats had a grandchild
64147bd031fe8ffa29c456ed,5,"with bad manners,","who was known for his poor etiquette,"
64147bd031fe8ffa29c456ed,6,"who tried to befriend the girl,","and he attempted to form a friendship with the young woman,"
64147bd031fe8ffa29c456ed,7,but she never caught on.,yet she remained oblivious.
64147bd031fe8ffa29c456ed,8,The girl thought the grandson had gone missing,The young woman believed the boy had disappeared
64147bd031fe8ffa29c456ed,9,"because she didn't see him,","since he was out of sight,"
64147bd031fe8ffa29c456ed,10,"so they searched for him,","prompting a search party for him,"
64147bd031fe8ffa29c456ed,11,"only to find him on a branch,","only to discover him perched on a tree limb,"
64147bd031fe8ffa29c456ed,12,reading a comic.,engrossed in a graphic novel.
64622d2c6d50562c9b68e0c1,1,"Ms Baker's grandson went missing,","The young grandson of Ms Baker disappeared,"
64622d2c6d50562c9b68e0c1,2,"and Ms Baker went to find me in my treehouse,","prompting Ms Baker to seek me out in my arboreal hideaway,"
64622d2c6d50562c9b68e0c1,3,so we searched together,"whereupon we joined forces in the search,"
64622d2c6d50562c9b68e0c1,4,"and tried to find him,","endeavoring to locate him,"
64622d2c6d50562c9b68e0c1,5,"but he wasn't at the mill,","yet he was not to be found at the mill,"
64622d2c6d50562c9b68e0c1,6,but at the club treehouse.,"instead, he was at the clubhouse in the trees."
64622d2c6d50562c9b68e0c1,7,I was then warned by the sheriff to stay away.,"Subsequently, the sheriff cautioned me to keep my distance."
647b55736ed21af1c897158b,1,One day in my neighbourhood there lived an old lady called Mrs Baker.,"In my area, there was an elderly woman known as Mrs Baker."
647b55736ed21af1c897158b,2,She was a crazy cat lady.,She was known for her eccentricity with cats.
647b55736ed21af1c897158b,3,"She had adopted twenty, or given them homes.","She had taken in twenty cats, providing them with shelter."
647b55736ed21af1c897158b,4,"She had a grandson who apparently liked me, although I never realised.","Her grandson, who seemed to have a liking for me, was someone I never noticed."
647b55736ed21af1c897158b,5,One day he ran away because I wasn’t interested in him.,He once disappeared because he realized I wasn't reciprocating his feelings.
647b55736ed21af1c897158b,6,The old lady came to see me and told me he had run away.,Mrs Baker visited me to inform me of her grandson's disappearance.
647b55736ed21af1c897158b,7,I said “we’d better go look for him” and so we did.,"I suggested, ""Let's go search for him,"" and that's what we embarked on."
647b55736ed21af1c897158b,8,We went to the old mill and found his baseball cap but he wasn’t there.,"At the abandoned mill, we discovered his baseball hat, yet he was nowhere to be seen."
647b55736ed21af1c897158b,9,We went to the treehouse clubhouse and found him there reading a comic.,"We checked the treehouse hangout and there he was, engrossed in a comic book."
647b55736ed21af1c897158b,10,I thought that was the end of it but the sheriff Officer Dawson came by and told me I’d better lay low because that old lady never forgets.,"I assumed that was the conclusion, but then Sheriff Officer Dawson warned me to keep a low profile since Mrs Baker was not one to easily forget."
6483247637d20bcecd41963b,1,A Mrs Baker was the local cat lady.,Mrs. Baker was known in the neighborhood as the cat lady.
6483247637d20bcecd41963b,2,She had found homes for cats for around 20 homes.,She had successfully placed cats in approximately 20 households.
6483247637d20bcecd41963b,3,One of the Mrs Bakers cats went missing.,One of Mrs. Baker's felines had disappeared.
6483247637d20bcecd41963b,4,"While she went looking for the cat,","In her search for the missing cat,"
6483247637d20bcecd41963b,5,"she came across one of the local young residents,","she encountered a local youngster,"
6483247637d20bcecd41963b,6,"she was bit of a tomboy who liked to climb trees,","a bit of a tomboy who enjoyed scaling trees,"
6483247637d20bcecd41963b,7,the young girl gave a note to the cat lady saying that she was going to run away one day because she was fed up with all the nagging at home.,this girl handed Mrs. Baker a note expressing her desire to escape someday due to constant nagging at home.
6483247637d20bcecd41963b,8,Mrs Baker said to the young girl that someone will most certainly call the sheriff if you ran away.,Mrs. Baker warned the girl that running away would likely prompt someone to alert the sheriff.
6483247637d20bcecd41963b,9,The lady continued to look for the cat,The woman persisted in her quest to find the cat
6483247637d20bcecd41963b,10,but found the young girls red baseball hat that she had left behind.,yet stumbled upon the girl's abandoned red baseball cap.
648f41ef21178f0a0b794669,1,"In the neighbourhood that I grew up in,","Within the community where I was raised,"
648f41ef21178f0a0b794669,2,Mrs Baker was the resident cat-lady.,Mrs. Baker was known as the local feline enthusiast.
648f41ef21178f0a0b794669,3,She had adopted at least twenty of them -,She had taken in no fewer than twenty cats -
648f41ef21178f0a0b794669,4,or at least given a home to.,or at the very least provided shelter for them.
